mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
271	271	271	271a	2161/2	2161/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-3	39	Eb2	2	8065
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	20	1	1			1	1		-3	39	Eb2	2	8083
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	5	1	1			1	1		-3	51	Eb3	3	8063
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	18	1	1			1	1		-3	51	Eb3	3	8082
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	5	1	1			1	1	1	-2	58	Bb3	3	8063
271	271	271	271a	2161/2	2161/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		-5	61	Db4	4	8080
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	3	1	1			1	1		-5	61	Db4	4	8062
271	271	271	271a	2161/2	2161/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		1	67	G4	4	8080
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	3	1	1			1	1	1	1	67	G4	4	8062
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	13	1	1			1	1	1	1	67	G4	4	8064
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	13	1	1			1	1	1	-2	70	Bb4	4	8064
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	15	1	1			1	1	1	-2	70	Bb4	4	8078
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	16	1	1			1	1	1	-2	70	Bb4	4	8079
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	13	1	1			1	1		-5	73	Db5	5	8064
271	271	271	271a	2161/2	2161/2	4.0	0	0	2/2	13	1	1			1	1	1	1	79	G5	5	8064
271	271	271	271a	6485/6	6485/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		-5	49	Db3	3	8066
271	271	271	271a	6487/6	6487/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8067
271	271	271	271a	2163/2	2163/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8068
271	271	271	271a	6491/6	6491/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-5	61	Db4	4	8069
271	271	271	271a	6493/6	6493/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8070
271	271	271	271a	2165/2	2165/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		-5	61	Db4	4	8081
271	271	271	271a	2165/2	2165/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		1	67	G4	4	8081
271	271	271	271a	2165/2	2165/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-2	70	Bb4	4	8071
271	271	271	271a	2165/2	2165/2	1.0	1/2	1/2	2/2	14	3	1/4			1/4	1		-2	70	Bb4	4	8077
271	271	271	271a	6497/6	6497/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		-5	61	Db4	4	8072
271	271	271	271a	6499/6	6499/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8073
271	271	271	271a	2167/2	2167/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8074
271	271	271	271a	6503/6	6503/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		-5	49	Db3	3	8075
271	271	271	271a	6505/6	6505/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		-3	39	Eb2	2	8076
272	272	272	272a	2169/2	2169/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		4	40	E2	2	8094
272	272	272	272a	2169/2	2169/2	4.0	0	0	2/2	20	1	1			1	1		4	40	E2	2	8116
272	272	272	272a	2169/2	2169/2	4.0	0	0	2/2	5	1	1			1	1		4	52	E3	3	8088
272	272	272	272a	2169/2	2169/2	4.0	0	0	2/2	18	1	1			1	1		4	52	E3	3	8115
272	272	272	272a	2169/2	2169/2	4.0	0	0	2/2	5	1	1			1	1	-1	-2	58	Bb3	3	8088
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	3	2	1/2			1/2	1		0	60	C4	4	8086
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		0	60	C4	4	8113
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	3	1	1/2			1/2	1	-1	1	67	G4	4	8084
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	13	1	1/2			1/2	1	-1	1	67	G4	4	8089
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		1	67	G4	4	8113
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	13	2	1/2			1/2	1	-1	-2	70	Bb4	4	8092
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	15	1	1/2			1/2	1	-1	-2	70	Bb4	4	8107
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	16	1	1/2			1/2	1	-1	-2	70	Bb4	4	8110
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	13	2	1/2			1/2	1		0	72	C5	5	8092
272	272	272	272a	2169/2	2169/2	2.0	0	0	2/2	13	1	1/2			1/2	1	-1	1	79	G5	5	8089
272	272	272	272a	6509/6	6509/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	8095
272	272	272	272a	6511/6	6511/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8096
272	272	272	272a	2171/2	2171/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8097
272	272	272	272a	6515/6	6515/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8098
272	272	272	272a	6517/6	6517/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8099
272	272	272	272a	2173/2	2173/2	2.0	1/2	1/2	2/2	3	2	1/2			1/2	1		-2	58	Bb3	3	8087
272	272	272	272a	2173/2	2173/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		-2	58	Bb3	3	8114
272	272	272	272a	2173/2	2173/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8100
272	272	272	272a	2173/2	2173/2	1.0	1/2	1/2	2/2	14	3	1/4			1/4	1		0	60	C4	4	8106
272	272	272	272a	2173/2	2173/2	2.0	1/2	1/2	2/2	3	1	1/2			1/2	1		0	60	C4	4	8085
272	272	272	272a	2173/2	2173/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		0	60	C4	4	8114
272	272	272	272a	2173/2	2173/2	1.0	1/2	1/2	2/2	13	1	1/4			1/4	1		-1	65	F4	4	8090
272	272	272	272a	2173/2	2173/2	1.0	1/2	1/2	2/2	15	1	1/4			1/4	1		-4	68	Ab4	4	8108
272	272	272	272a	2173/2	2173/2	1.0	1/2	1/2	2/2	16	1	1/4			1/4	1		-4	68	Ab4	4	8111
272	272	272	272a	2173/2	2173/2	2.0	1/2	1/2	2/2	13	2	1/2			1/2	1		-2	70	Bb4	4	8093
272	272	272	272a	2173/2	2173/2	2.0	1/2	1/2	2/2	13	2	1/2			1/2	1		0	72	C5	5	8093
272	272	272	272a	2173/2	2173/2	1.0	1/2	1/2	2/2	13	1	1/4			1/4	1		-1	77	F5	5	8090
272	272	272	272a	6521/6	6521/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8101
272	272	272	272a	6523/6	6523/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8102
272	272	272	272a	2175/2	2175/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8103
272	272	272	272a	2175/2	2175/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		1	67	G4	4	8091
272	272	272	272a	2175/2	2175/2	1.0	3/4	3/4	2/2	15	1	1/4			1/4	1		1	67	G4	4	8109
272	272	272	272a	2175/2	2175/2	1.0	3/4	3/4	2/2	16	1	1/4			1/4	1		1	67	G4	4	8112
272	272	272	272a	2175/2	2175/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		1	79	G5	5	8091
272	272	272	272a	6527/6	6527/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	8104
272	272	272	272a	6529/6	6529/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		4	40	E2	2	8105
273	273	273	273a	2177/2	2177/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-1	41	F2	2	8126
273	273	273	273a	2177/2	2177/2	4.0	0	0	2/2	20	1	1			1	1		-1	41	F2	2	8145
273	273	273	273a	2177/2	2177/2	4.0	0	0	2/2	5	1	1			1	1		-1	53	F3	3	8118
273	273	273	273a	2177/2	2177/2	4.0	0	0	2/2	18	1	1			1	1		-1	53	F3	3	8144
273	273	273	273a	2177/2	2177/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		-4	56	Ab3	3	8142
273	273	273	273a	2177/2	2177/2	4.0	0	0	2/2	3	1	1			1	1		-4	56	Ab3	3	8117
273	273	273	273a	2177/2	2177/2	4.0	0	0	2/2	5	1	1			1	1		-4	56	Ab3	3	8118
273	273	273	273a	2177/2	2177/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		0	60	C4	4	8142
273	273	273	273a	2177/2	2177/2	4.0	0	0	2/2	3	1	1			1	1		0	60	C4	4	8117
273	273	273	273a	2177/2	2177/2	2.0	0	0	2/2	15	1	1/2			1/2	1		1	67	G4	4	8138
273	273	273	273a	2177/2	2177/2	2.0	0	0	2/2	16	1	1/2			1/2	1		1	67	G4	4	8140
273	273	273	273a	2177/2	2177/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-4	68	Ab4	4	8119
273	273	273	273a	2177/2	2177/2	1.0	0	0	2/2	13	2	1/4			1/4	1		0	72	C5	5	8123
273	273	273	273a	2177/2	2177/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-4	80	Ab5	5	8119
273	273	273	273a	6533/6	6533/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	8127
273	273	273	273a	6535/6	6535/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8128
273	273	273	273a	2179/2	2179/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8129
273	273	273	273a	2179/2	2179/2	1.0	1/4	1/4	2/2	13	1	1/4			1/4	1		4	64	E4	4	8120
273	273	273	273a	2179/2	2179/2	2.0	1/4	1/4	2/2	13	2	1/2			1/2	1		-4	68	Ab4	4	8124
273	273	273	273a	2179/2	2179/2	2.0	1/4	1/4	2/2	13	2	1/2			1/2	1		0	72	C5	5	8124
273	273	273	273a	2179/2	2179/2	1.0	1/4	1/4	2/2	13	1	1/4			1/4	1		4	76	E5	5	8120
273	273	273	273a	6539/6	6539/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8130
273	273	273	273a	6541/6	6541/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8131
273	273	273	273a	2181/2	2181/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		-4	56	Ab3	3	8143
273	273	273	273a	2181/2	2181/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		0	60	C4	4	8143
273	273	273	273a	2181/2	2181/2	1.0	1/2	1/2	2/2	13	1	1/4			1/4	1		-1	65	F4	4	8121
273	273	273	273a	2181/2	2181/2	2.0	1/2	1/2	2/2	15	1	1/2			1/2	1		-1	65	F4	4	8139
273	273	273	273a	2181/2	2181/2	2.0	1/2	1/2	2/2	16	1	1/2			1/2	1		-1	65	F4	4	8141
273	273	273	273a	2181/2	2181/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-4	68	Ab4	4	8132
273	273	273	273a	2181/2	2181/2	1.0	1/2	1/2	2/2	13	1	1/4			1/4	1		-1	77	F5	5	8121
273	273	273	273a	6545/6	6545/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8133
273	273	273	273a	6547/6	6547/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8134
273	273	273	273a	2183/2	2183/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8135
273	273	273	273a	2183/2	2183/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		-4	68	Ab4	4	8122
273	273	273	273a	2183/2	2183/2	1.0	3/4	3/4	2/2	13	2	1/4			1/4	1		0	72	C5	5	8125
273	273	273	273a	2183/2	2183/2	1.0	3/4	3/4	2/2	13	2	1/4			1/4	1		-1	77	F5	5	8125
273	273	273	273a	2183/2	2183/2	1.0	3/4	3/4	2/2	13	1	1/4			1/4	1		-4	80	Ab5	5	8122
273	273	273	273a	6551/6	6551/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		0	48	C3	3	8136
273	273	273	273a	6553/6	6553/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		-1	41	F2	2	8137
274	274	274	274a	2185/2	2185/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-8	40	Fb2	2	8157
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	20	1	1/2			1/2	1		-8	40	Fb2	2	8175
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	5	2	1/2			1/2	1		-8	52	Fb3	3	8150
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	18	1	1/2			1/2	1		-8	52	Fb3	3	8173
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		-2	58	Bb3	3	8171
274	274	274	274a	2185/2	2185/2	4.0	0	0	2/2	5	1	1			1	1		-2	58	Bb3	3	8149
274	274	274	274a	2185/2	2185/2	4.0	0	0	2/2	3	2	1			1	1		-5	61	Db4	4	8148
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	3	1	1/2			1/2	1		-4	68	Ab4	4	8146
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	17	1	1/2		1/2_r16_0	1/2	1		-4	68	Ab4	4	8171
274	274	274	274a	2185/2	2185/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-2	70	Bb4	4	8152
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	13	2	1/2			1/2	1		-5	73	Db5	5	8155
274	274	274	274a	2185/2	2185/2	4.0	0	0	2/2	15	1	1			1	1		-5	73	Db5	5	8169
274	274	274	274a	2185/2	2185/2	4.0	0	0	2/2	16	1	1			1	1		-5	73	Db5	5	8170
274	274	274	274a	2185/2	2185/2	2.0	0	0	2/2	13	2	1/2			1/2	1		-4	80	Ab5	5	8155
274	274	274	274a	2185/2	2185/2	1.0	0	0	2/2	13	1	1/4			1/4	1		-2	82	Bb5	5	8152
274	274	274	274a	6557/6	6557/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		-5	49	Db3	3	8158
274	274	274	274a	6559/6	6559/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8159
274	274	274	274a	2187/2	2187/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8160
274	274	274	274a	2187/2	2187/2	1.0	1/4	1/4	2/2	13	1	1/4			1/4	1		-4	68	Ab4	4	8153
274	274	274	274a	2187/2	2187/2	1.0	1/4	1/4	2/2	13	1	1/4			1/4	1		-4	80	Ab5	5	8153
274	274	274	274a	6563/6	6563/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-5	61	Db4	4	8161
274	274	274	274a	6565/6	6565/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8162
274	274	274	274a	2189/2	2189/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		-3	39	Eb2	2	8163
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	20	1	1/2			1/2	1		-3	39	Eb2	2	8176
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	5	2	1/2			1/2	1		-3	51	Eb3	3	8151
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	18	1	1/2			1/2	1		-3	51	Eb3	3	8174
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		-2	58	Bb3	3	8172
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	3	1	1/2			1/2	1		1	67	G4	4	8147
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	17	1	1/2		1/2_r16_0	1/2	1		1	67	G4	4	8172
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	13	1	1/2			1/2	1		-2	70	Bb4	4	8154
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	13	2	1/2			1/2	1		-5	73	Db5	5	8156
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	13	2	1/2			1/2	1		1	79	G5	5	8156
274	274	274	274a	2189/2	2189/2	2.0	1/2	1/2	2/2	13	1	1/2			1/2	1		-2	82	Bb5	5	8154
274	274	274	274a	6569/6	6569/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		-5	49	Db3	3	8164
274	274	274	274a	6571/6	6571/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8165
274	274	274	274a	2191/2	2191/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8166
274	274	274	274a	6575/6	6575/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		-5	61	Db4	4	8167
274	274	274	274a	6577/6	6577/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		-2	58	Bb3	3	8168
275	275	275	275a	2193/2	2193/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-4	32	Ab1	1	8196
275	275	275	275a	2193/2	2193/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		-4	44	Ab2	2	8196
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	5	1	1			1	1		-4	44	Ab2	2	8183
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	20	1	1			1	1		-4	44	Ab2	2	8216
275	275	275	275a	2193/2	2193/2	2.0	0	0	2/2	18	1	1/2			1/2	1		-4	56	Ab3	3	8214
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	5	1	1			1	1		-4	56	Ab3	3	8183
275	275	275	275a	2193/2	2193/2	1.0	0	0	2/2	17	1	1/4			1/4	1		0	60	C4	4	8212
275	275	275	275a	2193/2	2193/2	2.0	0	0	2/2	3	2	1/2			1/2	1		0	60	C4	4	8181
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	7	2	1			1	1		0	60	C4	4	8186
275	275	275	275a	2193/2	2193/2	1.0	0	0	2/2	17	1	1/4			1/4	1		-4	68	Ab4	4	8212
275	275	275	275a	2193/2	2193/2	2.0	0	0	2/2	7	1	1/2			1/2	1		-4	68	Ab4	4	8184
275	275	275	275a	2193/2	2193/2	2.0	0	0	2/2	15	1	1/2			1/2	1		0	72	C5	5	8208
275	275	275	275a	2193/2	2193/2	2.0	0	0	2/2	16	1	1/2			1/2	1		0	72	C5	5	8210
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	1	2	1			1	1		0	72	C5	5	8179
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	3	1	1			1	1		0	72	C5	5	8180
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	13	1	1			1	1		0	72	C5	5	8187
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	13	1	1			1	1		-3	75	Eb5	5	8187
275	275	275	275a	2193/2	2193/2	0.5	0	0	2/2	13	2	1/8			1/8	1		-4	80	Ab5	5	8188
275	275	275	275a	2193/2	2193/2	2.0	0	0	2/2	1	1	1/2			1/2	1		-4	80	Ab5	5	8177
275	275	275	275a	2193/2	2193/2	4.0	0	0	2/2	13	1	1			1	1		0	84	C6	6	8187
275	275	275	275a	6581/6	6581/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		-3	51	Eb3	3	8197
275	275	275	275a	1097	1097	0.5	1/8	1/8	2/2	13	2	1/8			1/8	1		-3	75	Eb5	5	8189
275	275	275	275a	6583/6	6583/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		-4	56	Ab3	3	8198
275	275	275	275a	2195/2	2195/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8199
275	275	275	275a	2195/2	2195/2	0.5	1/4	1/4	2/2	13	2	1/8			1/8	1		-4	80	Ab5	5	8190
275	275	275	275a	6587/6	6587/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		-3	63	Eb4	4	8200
275	275	275	275a	1098	1098	0.5	3/8	3/8	2/2	13	2	1/8			1/8	1		-3	75	Eb5	5	8191
275	275	275	275a	6589/6	6589/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		-4	68	Ab4	4	8201
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	17	1	1/2			1/2	1		-3	63	Eb4	4	8213
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	18	1	1/2			1/2	1		-3	63	Eb4	4	8215
275	275	275	275a	2197/2	2197/2	0.3333333333333333	1/2	1/2	2/2	14	1	1/12			1/8	2/3		1	67	G4	4	8202
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	3	2	1/2			1/2	1		1	67	G4	4	8182
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	7	1	1/2			1/2	1		1	67	G4	4	8185
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	15	1	1/2			1/2	1		-3	75	Eb5	5	8209
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	16	1	1/2			1/2	1		-3	75	Eb5	5	8211
275	275	275	275a	2197/2	2197/2	0.5	1/2	1/2	2/2	13	2	1/8			1/8	1		1	79	G5	5	8192
275	275	275	275a	2197/2	2197/2	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		1	79	G5	5	8178
275	275	275	275a	6593/6	6593/6	0.3333333333333333	7/12	7/12	2/2	14	1	1/12			1/8	2/3		-3	63	Eb4	4	8203
275	275	275	275a	1099	1099	0.5	5/8	5/8	2/2	13	2	1/8			1/8	1		-3	75	Eb5	5	8193
275	275	275	275a	6595/6	6595/6	0.3333333333333333	2/3	2/3	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8204
275	275	275	275a	2199/2	2199/2	0.3333333333333333	3/4	3/4	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8205
275	275	275	275a	2199/2	2199/2	0.5	3/4	3/4	2/2	13	2	1/8			1/8	1		1	79	G5	5	8194
275	275	275	275a	6599/6	6599/6	0.3333333333333333	5/6	5/6	2/2	14	1	1/12			1/8	2/3		1	55	G3	3	8206
275	275	275	275a	1100	1100	0.5	7/8	7/8	2/2	13	2	1/8			1/8	1		-3	75	Eb5	5	8195
275	275	275	275a	6601/6	6601/6	0.3333333333333333	11/12	11/12	2/2	14	1	1/12			1/8	2/3		-3	51	Eb3	3	8207
276	276	276	276a	2201/2	2201/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		2	26	D1	1	8231
276	276	276	276a	2201/2	2201/2	0.3333333333333333	0	0	2/2	14	1	1/12			1/8	2/3		2	38	D2	2	8231
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	5	1	1			1	1		2	38	D2	2	8219
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	20	1	1			1	1		2	38	D2	2	8251
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	5	1	1			1	1		2	50	D3	3	8219
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	7	1	1			1	1		0	60	C4	4	8220
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	17	1	3/4			1/2	3/2		2	62	D4	4	8247
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	18	1	3/4			1/2	3/2		2	62	D4	4	8249
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	3	1	1			1	1		6	66	F#4	4	8218
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	7	1	1			1	1		6	66	F#4	4	8220
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	13	1	3/4			1/2	3/2		0	72	C5	5	8221
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	1	1	1			1	1		0	72	C5	5	8217
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	3	1	1			1	1		0	72	C5	5	8218
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	13	1	3/4			1/2	3/2		2	74	D5	5	8221
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	15	1	3/4			1/2	3/2		2	74	D5	5	8243
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	16	1	3/4			1/2	3/2		2	74	D5	5	8245
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	13	1	3/4			1/2	3/2		6	78	F#5	5	8221
276	276	276	276a	2201/2	2201/2	4.0	0	0	2/2	1	1	1			1	1		6	78	F#5	5	8217
276	276	276	276a	2201/2	2201/2	0.5	0	0	2/2	13	2	1/8			1/8	1		0	84	C6	6	8223
276	276	276	276a	2201/2	2201/2	3.0	0	0	2/2	13	1	3/4			1/2	3/2		2	86	D6	6	8221
276	276	276	276a	6605/6	6605/6	0.3333333333333333	1/12	1/12	2/2	14	1	1/12			1/8	2/3		3	45	A2	2	8232
276	276	276	276a	1101	1101	0.5	1/8	1/8	2/2	13	2	1/8			1/8	1		6	78	F#5	5	8224
276	276	276	276a	6607/6	6607/6	0.3333333333333333	1/6	1/6	2/2	14	1	1/12			1/8	2/3		6	54	F#3	3	8233
276	276	276	276a	2203/2	2203/2	0.3333333333333333	1/4	1/4	2/2	14	1	1/12			1/8	2/3		0	60	C4	4	8234
276	276	276	276a	2203/2	2203/2	0.5	1/4	1/4	2/2	13	2	1/8			1/8	1		0	84	C6	6	8225
276	276	276	276a	6611/6	6611/6	0.3333333333333333	1/3	1/3	2/2	14	1	1/12			1/8	2/3		2	62	D4	4	8235
276	276	276	276a	1102	1102	0.5	3/8	3/8	2/2	13	2	1/8			1/8	1		6	78	F#5	5	8226
276	276	276	276a	6613/6	6613/6	0.3333333333333333	5/12	5/12	2/2	14	1	1/12			1/8	2/3		6	66	F#4	4	8236
