mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	13	13	13a	209/4	209/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		5	59	B3	3	251
13	13	13	13a	209/4	209/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		5	83	B5	5	241
13	13	13	13a	105/2	105/2	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		6	54	F#3	3	252
13	13	13	13a	105/2	105/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	242
13	13	13	13a	211/4	211/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	243
13	13	13	13a	53	53	0.5	3/4	3/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	253
13	13	13	13a	213/4	213/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	244
13	13	13	13a	107/2	107/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		5	83	B5	5	245
13	13	13	13a	215/4	215/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	246
13	13	13	13a	54	54	0.5	1	1	9/8	2	1	1/8			1/8	1		6	54	F#3	3	254
13	13	13	13a	54	54	0.25	1	1	9/8	1	1	1/16			1/16	1		2	74	D5	5	247
13	13	13	13a	217/4	217/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	248
14	14	14	14a	109/2	109/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		5	59	B3	3	270
14	14	14	14a	219/4	219/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	255
14	14	14	14a	55	55	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	256
14	14	14	14a	221/4	221/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		6	54	F#3	3	271
14	14	14	14a	221/4	221/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		5	83	B5	5	257
14	14	14	14a	111/2	111/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		5	59	B3	3	272
14	14	14	14a	111/2	111/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		6	78	F#5	5	258
14	14	14	14a	223/4	223/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	259
14	14	14	14a	56	56	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		2	62	D4	4	273
14	14	14	14a	225/4	225/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	260
14	14	14	14a	113/2	113/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		5	83	B5	5	261
14	14	14	14a	227/4	227/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	262
14	14	14	14a	57	57	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		2	74	D5	5	263
14	14	14	14a	229/4	229/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	264
14	14	14	14a	115/2	115/2	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		5	59	B3	3	274
14	14	14	14a	231/4	231/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		6	66	F#4	4	265
14	14	14	14a	58	58	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	266
14	14	14	14a	233/4	233/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	267
14	14	14	14a	117/2	117/2	0.25	1	1	9/8	1	1	1/16			1/16	1		5	71	B4	4	268
14	14	14	14a	235/4	235/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		6	66	F#4	4	269
15	15	15	15a	59	59	0.75	0	0	9/8	2	1	3/16			1/8	3/2		2	62	D4	4	290
15	15	15	15a	237/4	237/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	275
15	15	15	15a	119/2	119/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	276
15	15	15	15a	239/4	239/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		5	59	B3	3	291
15	15	15	15a	239/4	239/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	277
15	15	15	15a	60	60	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		2	62	D4	4	292
15	15	15	15a	60	60	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		5	83	B5	5	278
15	15	15	15a	241/4	241/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	279
15	15	15	15a	121/2	121/2	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	293
15	15	15	15a	243/4	243/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	280
15	15	15	15a	61	61	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		2	86	D6	6	281
15	15	15	15a	245/4	245/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		5	83	B5	5	282
15	15	15	15a	123/2	123/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	283
15	15	15	15a	247/4	247/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	284
15	15	15	15a	62	62	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		2	62	D4	4	294
15	15	15	15a	249/4	249/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	285
15	15	15	15a	125/2	125/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		5	83	B5	5	286
15	15	15	15a	251/4	251/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	287
15	15	15	15a	63	63	0.25	1	1	9/8	1	1	1/16			1/16	1		2	74	D5	5	288
15	15	15	15a	253/4	253/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		5	71	B4	4	289
16	16	16	16a	127/2	127/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		6	66	F#4	4	310
16	16	16	16a	255/4	255/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	295
16	16	16	16a	64	64	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	296
16	16	16	16a	257/4	257/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	311
16	16	16	16a	257/4	257/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	297
16	16	16	16a	129/2	129/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	312
16	16	16	16a	129/2	129/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	298
16	16	16	16a	259/4	259/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	299
16	16	16	16a	65	65	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	313
16	16	16	16a	261/4	261/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	300
16	16	16	16a	131/2	131/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	301
16	16	16	16a	263/4	263/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	302
16	16	16	16a	66	66	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	303
16	16	16	16a	265/4	265/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	304
16	16	16	16a	133/2	133/2	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		3	57	A3	3	314
16	16	16	16a	267/4	267/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		4	76	E5	5	305
16	16	16	16a	67	67	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		4	88	E6	6	306
16	16	16	16a	269/4	269/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	307
16	16	16	16a	135/2	135/2	0.25	1	1	9/8	1	1	1/16			1/16	1		3	81	A5	5	308
16	16	16	16a	271/4	271/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		4	76	E5	5	309
17	17	17	17a	68	68	0.75	0	0	9/8	2	1	3/16			1/8	3/2		2	62	D4	4	330
17	17	17	17a	273/4	273/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	315
17	17	17	17a	137/2	137/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	316
17	17	17	17a	275/4	275/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		3	57	A3	3	331
17	17	17	17a	275/4	275/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	317
17	17	17	17a	69	69	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		2	62	D4	4	332
17	17	17	17a	69	69	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	318
17	17	17	17a	277/4	277/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	319
17	17	17	17a	139/2	139/2	3.0	3/8	3/8	9/8	2	1	3/4			1/2	3/2		6	66	F#4	4	333
17	17	17	17a	279/4	279/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	320
17	17	17	17a	70	70	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	321
17	17	17	17a	281/4	281/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	322
17	17	17	17a	141/2	141/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	323
17	17	17	17a	283/4	283/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	324
17	17	17	17a	285/4	285/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	325
17	17	17	17a	143/2	143/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	326
17	17	17	17a	287/4	287/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	327
17	17	17	17a	72	72	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	328
17	17	17	17a	289/4	289/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	329
18	18	18	18a	145/2	145/2	1.5	0	0	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	349
18	18	18	18a	291/4	291/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	334
18	18	18	18a	73	73	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	335
18	18	18	18a	293/4	293/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	336
18	18	18	18a	147/2	147/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	337
18	18	18	18a	295/4	295/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	338
18	18	18	18a	74	74	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		2	50	D3	3	350
18	18	18	18a	297/4	297/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	339
18	18	18	18a	149/2	149/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	340
18	18	18	18a	299/4	299/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	351
18	18	18	18a	299/4	299/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	341
18	18	18	18a	75	75	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		3	57	A3	3	352
18	18	18	18a	75	75	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	342
18	18	18	18a	301/4	301/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	343
18	18	18	18a	151/2	151/2	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		3	57	A3	3	353
18	18	18	18a	303/4	303/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	344
18	18	18	18a	76	76	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	345
18	18	18	18a	305/4	305/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		3	69	A4	4	354
18	18	18	18a	305/4	305/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	346
18	18	18	18a	153/2	153/2	0.5	1	1	9/8	2	1	1/8			1/8	1		2	62	D4	4	355
18	18	18	18a	153/2	153/2	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	347
18	18	18	18a	307/4	307/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	348
19	19	19	19a	77	77	1.5	0	0	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	371
19	19	19	19a	309/4	309/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	356
19	19	19	19a	155/2	155/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	357
19	19	19	19a	311/4	311/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	358
19	19	19	19a	78	78	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	359
19	19	19	19a	313/4	313/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	360
19	19	19	19a	157/2	157/2	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		2	50	D3	3	372
19	19	19	19a	315/4	315/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	361
19	19	19	19a	79	79	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	362
19	19	19	19a	317/4	317/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	373
19	19	19	19a	317/4	317/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	363
19	19	19	19a	159/2	159/2	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		3	57	A3	3	374
19	19	19	19a	159/2	159/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	364
19	19	19	19a	319/4	319/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	365
19	19	19	19a	80	80	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		3	57	A3	3	375
19	19	19	19a	321/4	321/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	366
19	19	19	19a	161/2	161/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	367
19	19	19	19a	323/4	323/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		3	69	A4	4	376
19	19	19	19a	323/4	323/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	368
19	19	19	19a	81	81	0.5	1	1	9/8	2	1	1/8			1/8	1		2	62	D4	4	377
19	19	19	19a	81	81	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	369
19	19	19	19a	325/4	325/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	370
20	20	20	20a	163/2	163/2	1.5	0	0	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	393
20	20	20	20a	327/4	327/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	378
20	20	20	20a	82	82	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	379
20	20	20	20a	329/4	329/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	380
20	20	20	20a	165/2	165/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	381
20	20	20	20a	331/4	331/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	382
20	20	20	20a	83	83	0.75	3/8	3/8	9/8	2	1	3/16			1/8	3/2		2	50	D3	3	394
20	20	20	20a	333/4	333/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	383
20	20	20	20a	167/2	167/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	384
20	20	20	20a	335/4	335/4	0.25	9/16	9/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	395
20	20	20	20a	335/4	335/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	385
20	20	20	20a	84	84	0.5	5/8	5/8	9/8	2	1	1/8			1/8	1		3	57	A3	3	396
20	20	20	20a	84	84	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	386
20	20	20	20a	337/4	337/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	387
20	20	20	20a	169/2	169/2	0.5	3/4	3/4	9/8	2	1	1/8			1/8	1		3	69	A4	4	397
20	20	20	20a	339/4	339/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	388
20	20	20	20a	85	85	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	389
20	20	20	20a	341/4	341/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	390
20	20	20	20a	171/2	171/2	0.5	1	1	9/8	2	1	1/8			1/8	1		3	57	A3	3	398
20	20	20	20a	171/2	171/2	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	391
20	20	20	20a	343/4	343/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	392
21	21	21	21a	86	86	0.75	0	0	9/8	2	1	3/16			1/8	3/2		2	62	D4	4	414
21	21	21	21a	345/4	345/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	399
21	21	21	21a	173/2	173/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	400
21	21	21	21a	347/4	347/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		3	57	A3	3	415
21	21	21	21a	347/4	347/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	401
21	21	21	21a	87	87	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		2	62	D4	4	416
21	21	21	21a	87	87	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		3	81	A5	5	402
21	21	21	21a	349/4	349/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	403
21	21	21	21a	175/2	175/2	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	417
21	21	21	21a	351/4	351/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	404
21	21	21	21a	88	88	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		2	86	D6	6	405
21	21	21	21a	353/4	353/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	406
21	21	21	21a	177/2	177/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	407
21	21	21	21a	355/4	355/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	408
21	21	21	21a	89	89	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		2	62	D4	4	418
21	21	21	21a	357/4	357/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		3	69	A4	4	409
21	21	21	21a	179/2	179/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	410
21	21	21	21a	359/4	359/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	411
21	21	21	21a	90	90	0.25	1	1	9/8	1	1	1/16			1/16	1		2	74	D5	5	412
21	21	21	21a	361/4	361/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		3	69	A4	4	413
22	22	22	22a	181/2	181/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		6	66	F#4	4	434
22	22	22	22a	363/4	363/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	419
22	22	22	22a	91	91	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		3	93	A6	6	420
22	22	22	22a	365/4	365/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		2	62	D4	4	435
22	22	22	22a	365/4	365/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	421
22	22	22	22a	183/2	183/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	436
22	22	22	22a	183/2	183/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		2	86	D6	6	422
22	22	22	22a	367/4	367/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	423
22	22	22	22a	92	92	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		3	69	A4	4	437
22	22	22	22a	369/4	369/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	424
22	22	22	22a	185/2	185/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		6	90	F#6	6	425
22	22	22	22a	371/4	371/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		2	86	D6	6	426
22	22	22	22a	93	93	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		3	81	A5	5	427
22	22	22	22a	373/4	373/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	428
22	22	22	22a	187/2	187/2	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	438
22	22	22	22a	375/4	375/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	429
22	22	22	22a	94	94	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		2	86	D6	6	430
22	22	22	22a	377/4	377/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	431
22	22	22	22a	189/2	189/2	0.25	1	1	9/8	1	1	1/16			1/16	1		6	78	F#5	5	432
22	22	22	22a	379/4	379/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		2	74	D5	5	433
23	23	23	23a	95	95	0.75	0	0	9/8	2	1	3/16			1/8	3/2		3	69	A4	4	454
23	23	23	23a	381/4	381/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	439
23	23	23	23a	191/2	191/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		7	97	C#7	7	440
23	23	23	23a	383/4	383/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		6	66	F#4	4	455
23	23	23	23a	383/4	383/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		3	93	A6	6	441
23	23	23	23a	96	96	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		3	69	A4	4	456
23	23	23	23a	96	96	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		6	90	F#6	6	442
23	23	23	23a	385/4	385/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	443
23	23	23	23a	193/2	193/2	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		7	73	C#5	5	457
23	23	23	23a	387/4	387/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	444
23	23	23	23a	97	97	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		3	93	A6	6	445
23	23	23	23a	389/4	389/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		6	90	F#6	6	446
23	23	23	23a	195/2	195/2	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		7	85	C#6	6	447
23	23	23	23a	391/4	391/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		3	81	A5	5	448
23	23	23	23a	98	98	1.5	3/4	3/4	9/8	2	1	3/8			1/4	3/2		7	61	C#4	4	458
23	23	23	23a	393/4	393/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		8	80	G#5	5	449
23	23	23	23a	197/2	197/2	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		8	92	G#6	6	450
23	23	23	23a	395/4	395/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		11	89	E#6	6	451
23	23	23	23a	99	99	0.25	1	1	9/8	1	1	1/16			1/16	1		7	85	C#6	6	452
23	23	23	23a	397/4	397/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		8	80	G#5	5	453
24	24	24	24a	199/2	199/2	0.75	0	0	9/8	2	1	3/16			1/8	3/2		6	66	F#4	4	474
24	24	24	24a	399/4	399/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	459
24	24	24	24a	100	100	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	460
24	24	24	24a	401/4	401/4	0.25	3/16	3/16	9/8	2	1	1/16			1/16	1		7	61	C#4	4	475
24	24	24	24a	401/4	401/4	0.25	3/16	3/16	9/8	1	1	1/16			1/16	1		7	85	C#6	6	461
24	24	24	24a	201/2	201/2	0.5	1/4	1/4	9/8	2	1	1/8			1/8	1		6	66	F#4	4	476
24	24	24	24a	201/2	201/2	0.25	1/4	1/4	9/8	1	1	1/16			1/16	1		10	82	A#5	5	462
24	24	24	24a	403/4	403/4	0.25	5/16	5/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	463
24	24	24	24a	101	101	1.5	3/8	3/8	9/8	2	1	3/8			1/4	3/2		10	70	A#4	4	477
24	24	24	24a	405/4	405/4	0.25	7/16	7/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	464
24	24	24	24a	203/2	203/2	0.25	1/2	1/2	9/8	1	1	1/16			1/16	1		7	85	C#6	6	465
24	24	24	24a	407/4	407/4	0.25	9/16	9/16	9/8	1	1	1/16			1/16	1		10	82	A#5	5	466
24	24	24	24a	102	102	0.25	5/8	5/8	9/8	1	1	1/16			1/16	1		6	78	F#5	5	467
24	24	24	24a	409/4	409/4	0.25	11/16	11/16	9/8	1	1	1/16			1/16	1		7	73	C#5	5	468
24	24	24	24a	205/2	205/2	0.75	3/4	3/4	9/8	2	1	3/16			1/8	3/2		6	54	F#3	3	478
24	24	24	24a	411/4	411/4	0.25	13/16	13/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	469
24	24	24	24a	103	103	0.25	7/8	7/8	9/8	1	1	1/16			1/16	1		10	82	A#5	5	470
24	24	24	24a	413/4	413/4	0.25	15/16	15/16	9/8	2	1	1/16			1/16	1		6	66	F#4	4	479
24	24	24	24a	413/4	413/4	0.25	15/16	15/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	471
24	24	24	24a	207/2	207/2	0.5	1	1	9/8	2	1	1/8			1/8	1		7	61	C#4	4	480
24	24	24	24a	207/2	207/2	0.25	1	1	9/8	1	1	1/16			1/16	1		7	73	C#5	5	472
24	24	24	24a	415/4	415/4	0.25	17/16	17/16	9/8	1	1	1/16			1/16	1		10	70	A#4	4	473
25	25	25	25a	104	104	1.5	0	0	9/8	2	1	3/8			1/4	3/2		6	66	F#4	4	496
25	25	25	25a	104	104	1.5	0	0	9/8	2	1	3/8			1/4	3/2		10	70	A#4	4	496
25	25	25	25a	417/4	417/4	0.25	1/16	1/16	9/8	1	1	1/16			1/16	1		6	78	F#5	5	481
25	25	25	25a	209/2	209/2	0.25	1/8	1/8	9/8	1	1	1/16			1/16	1		6	90	F#6	6	482
