mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Ottava:8va	crescendo_hairpin	decrescendo_hairpin
640	640	640	640a	2507	2507	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	9930
640	640	640	640a	5015/2	5015/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	9931
641	641	641	641a	2508	2508	0.0	0	0	Spanner	2/2	1	1	0																185
641	641	641	641a	2508	2508	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	9932											185
641	641	641	641a	2510	2510	0.0	1/2	1/2	Spanner	2/2	1	1	0
641	641	641	641a	2510	2510	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	9933									651
641	641	641	641a	2511	2511	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	9934									651
641	641	641	641a	5023/2	5023/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	9935
641	641	641	641a	2510	2510	2.0	1/2	1/2	Chord	2/2	1	2	1/2			1/2	1	9936
641	641	641	641a	2508	2508	0.0	0	0	Spanner	2/2	2	1	0																186
641	641	641	641a	2508	2508	4.0	0	0	Chord	2/2	2	1	1			1	1	9937											186
641	641	641	641a	5023/2	5023/2	0.0	7/8	7/8	Spanner	2/2	2	1	0
641	641	641	641a	2508	2508	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	9938
641	641	641	641a	5017/2	5017/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	9939
641	641	641	641a	2509	2509	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	9940
641	641	641	641a	5019/2	5019/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	9941
641	641	641	641a	2510	2510	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	9942
641	641	641	641a	5021/2	5021/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	9943
641	641	641	641a	2511	2511	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	9944
641	641	641	641a	5023/2	5023/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	9945
642	642	642	642a	2512	2512	0.0	0	0	Spanner	2/2	1	1	0																	45
642	642	642	642a	2512	2512	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	9946												45
642	642	642	642a	2514	2514	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	9947									652			45
642	642	642	642a	2515	2515	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	9948									652			45
642	642	642	642a	5031/2	5031/2	0.0	7/8	7/8	Spanner	2/2	1	1	0
642	642	642	642a	5031/2	5031/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	9949
642	642	642	642a	2512	2512	0.0	0	0	Spanner	2/2	2	1	0																	46
642	642	642	642a	2512	2512	4.0	0	0	Chord	2/2	2	1	1			1	1	9950												46
642	642	642	642a	5031/2	5031/2	0.0	7/8	7/8	Spanner	2/2	2	1	0
642	642	642	642a	2512	2512	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	9951
642	642	642	642a	5025/2	5025/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	9952
642	642	642	642a	2513	2513	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	9953
642	642	642	642a	5027/2	5027/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	9954
642	642	642	642a	2514	2514	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	9955
642	642	642	642a	5029/2	5029/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	9956
642	642	642	642a	2515	2515	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	9957
642	642	642	642a	5031/2	5031/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	9958
643	643	643	643a	2516	2516	0.0	0	0	Spanner	2/2	1	1	0
643	643	643	643a	2516	2516	0.0	0	0	Spanner	2/2	1	1	0
643	643	643	643a	2516	2516	3.0	0	0	Chord	2/2	1	1	3/4			1/2	3/2	9959									653
643	643	643	643a	2519	2519	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	9960
643	643	643	643a	2516	2516	4.0	0	0	Chord	2/2	1	2	1			1	1	9961
643	643	643	643a	2516	2516	0.0	0	0	Spanner	2/2	2	1	0																187
643	643	643	643a	2516	2516	4.0	0	0	Chord	2/2	2	1	1			1	1	9962											187
643	643	643	643a	5039/2	5039/2	0.0	7/8	7/8	Spanner	2/2	2	1	0
643	643	643	643a	2516	2516	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	9963
643	643	643	643a	5033/2	5033/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	9964
643	643	643	643a	2517	2517	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	9965
643	643	643	643a	5035/2	5035/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	9966
643	643	643	643a	2518	2518	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	9967
643	643	643	643a	5037/2	5037/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	9968
643	643	643	643a	2519	2519	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	9969
643	643	643	643a	5039/2	5039/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	9970
644	644	644	644a	2520	2520	0.0	0	0	StaffText	2/2	1	1	0								"<font size=""8.185""/><i>poco cresc. -		-		-</i>"
644	644	644	644a	2520	2520	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	9971
644	644	644	644a	2522	2522	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	9972									654
644	644	644	644a	2523	2523	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	9973									654
644	644	644	644a	5047/2	5047/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	9974
644	644	644	644a	2522	2522	2.0	1/2	1/2	Chord	2/2	1	2	1/2			1/2	1	9975
644	644	644	644a	2520	2520	4.0	0	0	Chord	2/2	2	1	1			1	1	9976
644	644	644	644a	2520	2520	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	9977
644	644	644	644a	5041/2	5041/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	9978
644	644	644	644a	2521	2521	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	9979
644	644	644	644a	5043/2	5043/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	9980
644	644	644	644a	2522	2522	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	9981
644	644	644	644a	5045/2	5045/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	9982
644	644	644	644a	2523	2523	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	9983
644	644	644	644a	5047/2	5047/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	9984
645	645	645	645a	2524	2524	0.0	0	0	StaffText	2/2	1	1	0								"<font size=""8.185""/><i>-		-		-		-		-		-		-		-		-</i>"
645	645	645	645a	2524	2524	0.0	0	0	Spanner	2/2	1	1	0																188
645	645	645	645a	2524	2524	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	9985									655		188
645	645	645	645a	5051/2	5051/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	9986									655		188
645	645	645	645a	2526	2526	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	9987									655		188
645	645	645	645a	5053/2	5053/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	9988									655		188
645	645	645	645a	2527	2527	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	9989									655		188
645	645	645	645a	5055/2	5055/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	9990											188
645	645	645	645a	2524	2524	2.0	0	0	Chord	2/2	1	2	1/2			1/2	1	9991											188
645	645	645	645a	2524	2524	0.0	0	0	Spanner	2/2	2	1	0																189
645	645	645	645a	2524	2524	4.0	0	0	Chord	2/2	2	1	1			1	1	9992											189
645	645	645	645a	2524	2524	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	9993											189
645	645	645	645a	5049/2	5049/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	9994											189
645	645	645	645a	2525	2525	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	9995											189
645	645	645	645a	5051/2	5051/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	9996											189
645	645	645	645a	2526	2526	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	9997											189
645	645	645	645a	5053/2	5053/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	9998											189
645	645	645	645a	2527	2527	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	9999											189
645	645	645	645a	5055/2	5055/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10000											189
646	646	646	646a	2528	2528	4.0	0	0	Chord	2/2	1	1	1			1	1	10001											188
646	646	646	646a	2530	2530	0.0	1/2	1/2	Spanner	2/2	1	1	0
646	646	646	646a	2528	2528	2.0	0	0	Chord	2/2	1	2	1/2			1/2	1	10002									656
646	646	646	646a	2530	2530	2.0	1/2	1/2	Chord	2/2	1	2	1/2			1/2	1	10003
646	646	646	646a	2528	2528	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	10004											189
646	646	646	646a	5057/2	5057/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	10005											189
646	646	646	646a	2529	2529	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	10006											189
646	646	646	646a	5059/2	5059/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	10007											189
646	646	646	646a	2530	2530	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	10008											189
646	646	646	646a	5061/2	5061/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	10009											189
646	646	646	646a	2531	2531	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	10010											189
646	646	646	646a	5063/2	5063/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	10011											189
647	647	647	647a	2532	2532	0.0	0	0	Dynamic	2/2	1	1	0						mf
647	647	647	647a	2532	2532	4.0	0	0	Chord	2/2	1	1	1			1	1	10012
647	647	647	647a	2534	2534	0.0	1/2	1/2	Spanner	2/2	1	1	0																190
647	647	647	647a	5071/2	5071/2	0.0	7/8	7/8	Spanner	2/2	1	1	0
647	647	647	647a	2532	2532	2.0	0	0	Chord	2/2	1	2	1/2			1/2	1	10013									657
647	647	647	647a	2534	2534	1.5	1/2	1/2	Chord	2/2	1	2	3/8			1/4	3/2	10014									657
647	647	647	647a	5071/2	5071/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	10015
647	647	647	647a	2532	2532	4.0	0	0	Chord	2/2	2	1	1			1	1	10016											189
647	647	647	647a	5071/2	5071/2	0.0	7/8	7/8	Spanner	2/2	2	1	0
647	647	647	647a	2532	2532	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	10017
647	647	647	647a	5065/2	5065/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	10018
647	647	647	647a	2533	2533	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	10019
647	647	647	647a	5067/2	5067/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	10020
647	647	647	647a	2534	2534	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	10021
647	647	647	647a	5069/2	5069/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	10022
647	647	647	647a	2535	2535	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	10023
647	647	647	647a	5071/2	5071/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10024
648	648	648	648a	2536	2536	0.0	0	0	Spanner	2/2	1	1	0
648	648	648	648a	2536	2536	0.0	0	0	Spanner	2/2	1	1	0
648	648	648	648a	2536	2536	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	10025
648	648	648	648a	2538	2538	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	10026
648	648	648	648a	5079/2	5079/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	10027
648	648	648	648a	2536	2536	4.0	0	0	Chord	2/2	1	2	1			1	1	10028
648	648	648	648a	2536	2536	0.0	0	0	Spanner	2/2	2	1	0																	47
648	648	648	648a	2536	2536	4.0	0	0	Chord	2/2	2	1	1			1	1	10029												47
648	648	648	648a	5073/2	5073/2	0.0	1/8	1/8	StaffText	2/2	2	1	0								"<font size=""8.185""/><i>dim.</i>"									47
648	648	648	648a	5079/2	5079/2	0.0	7/8	7/8	Spanner	2/2	2	1	0
648	648	648	648a	2536	2536	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	10030
648	648	648	648a	5073/2	5073/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	10031
648	648	648	648a	2537	2537	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	10032
648	648	648	648a	5075/2	5075/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	10033
648	648	648	648a	2538	2538	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	10034
648	648	648	648a	5077/2	5077/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	10035
648	648	648	648a	2539	2539	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	10036
648	648	648	648a	5079/2	5079/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10037
649	649	649	649a	2540	2540	4.0	0	0	Chord	2/2	1	1	1			1	1	10038
649	649	649	649a	2542	2542	0.0	1/2	1/2	Spanner	2/2	1	1	0																191
649	649	649	649a	2540	2540	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	10039									658		191
649	649	649	649a	2541	2541	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	10040									658		191
649	649	649	649a	2542	2542	1.5	1/2	1/2	Chord	2/2	1	2	3/8			1/4	3/2	10041									658		191
649	649	649	649a	5087/2	5087/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	10042											191
649	649	649	649a	2540	2540	0.0	0	0	Dynamic	2/2	2	1	0						p
649	649	649	649a	2540	2540	4.0	0	0	Chord	2/2	2	1	1			1	1	10043
649	649	649	649a	2542	2542	0.0	1/2	1/2	Spanner	2/2	2	1	0																192
649	649	649	649a	2540	2540	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	10044											192
649	649	649	649a	5081/2	5081/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	10045											192
649	649	649	649a	2541	2541	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	10046											192
649	649	649	649a	5083/2	5083/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	10047											192
649	649	649	649a	2542	2542	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	10048											192
649	649	649	649a	5085/2	5085/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	10049											192
649	649	649	649a	2543	2543	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	10050											192
649	649	649	649a	5087/2	5087/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10051											192
650	650	650	650a	2544	2544	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	10052									659		191
650	650	650	650a	2546	2546	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	10053											191
650	650	650	650a	2544	2544	4.0	0	0	Chord	2/2	1	2	1			1	1	10054											191
650	650	650	650a	2544	2544	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	10055											192
650	650	650	650a	5089/2	5089/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	10056											192
650	650	650	650a	2545	2545	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	10057											192
650	650	650	650a	5091/2	5091/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	10058											192
650	650	650	650a	2546	2546	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	10059											192
650	650	650	650a	5093/2	5093/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	10060											192
650	650	650	650a	2547	2547	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	10061											192
650	650	650	650a	5095/2	5095/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	10062											192
651	651	651	651a	2548	2548	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	10063									660		191
651	651	651	651a	2549	2549	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	10064									660		191
651	651	651	651a	2550	2550	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	10065									660		191
651	651	651	651a	2551	2551	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	10066											191
651	651	651	651a	2548	2548	4.0	0	0	Chord	2/2	1	2	1			1	1	10067											191
651	651	651	651a	2548	2548	4.0	0	0	Chord	2/2	2	1	1			1	1	10068											192
651	651	651	651a	2548	2548	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	10069											192
651	651	651	651a	5097/2	5097/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	10070											192
651	651	651	651a	2549	2549	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	10071											192
651	651	651	651a	5099/2	5099/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	10072											192
651	651	651	651a	2550	2550	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	10073											192
651	651	651	651a	5101/2	5101/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	10074											192
651	651	651	651a	2551	2551	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	10075											192
651	651	651	651a	5103/2	5103/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10076											192
652	652	652	652a	2552	2552	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	10077											191
652	652	652	652a	2554	2554	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	10078											191
652	652	652	652a	2552	2552	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	10079									661		191
652	652	652	652a	2553	2553	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	10080									661		191
652	652	652	652a	2554	2554	1.0	1/2	1/2	Chord	2/2	1	2	1/4			1/4	1	10081									661		191
652	652	652	652a	2555	2555	1.0	3/4	3/4	Chord	2/2	1	2	1/4			1/4	1	10082											191
652	652	652	652a	2552	2552	4.0	0	0	Chord	2/2	2	1	1			1	1	10083											192
652	652	652	652a	2552	2552	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	10084											192
652	652	652	652a	5105/2	5105/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	10085											192
652	652	652	652a	2553	2553	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	10086											192
652	652	652	652a	5107/2	5107/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	10087											192
652	652	652	652a	2554	2554	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	10088											192
652	652	652	652a	5109/2	5109/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	10089											192
652	652	652	652a	2555	2555	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	10090											192
652	652	652	652a	5111/2	5111/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10091											192
653	653	653	653a	2556	2556	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	10092									662		191
653	653	653	653a	2558	2558	2.0	1/2	1/2	Chord	2/2	1	1	1/2			1/2	1	10093											191
653	653	653	653a	5119/2	5119/2	0.0	7/8	7/8	Spanner	2/2	1	1	0
653	653	653	653a	2556	2556	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	10094
653	653	653	653a	2557	2557	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	10095
653	653	653	653a	2558	2558	1.5	1/2	1/2	Chord	2/2	1	2	3/8			1/4	3/2	10096
653	653	653	653a	5119/2	5119/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	10097
653	653	653	653a	2556	2556	4.0	0	0	Chord	2/2	2	1	1			1	1	10098											192
653	653	653	653a	5119/2	5119/2	0.0	7/8	7/8	Spanner	2/2	2	1	0
653	653	653	653a	2556	2556	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	10099
653	653	653	653a	5113/2	5113/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8			1/8	1	10100
653	653	653	653a	2557	2557	0.5	1/4	1/4	Chord	2/2	2	2	1/8			1/8	1	10101
653	653	653	653a	5115/2	5115/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	10102
653	653	653	653a	2558	2558	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	10103
653	653	653	653a	5117/2	5117/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8			1/8	1	10104
653	653	653	653a	2559	2559	0.5	3/4	3/4	Chord	2/2	2	2	1/8			1/8	1	10105
653	653	653	653a	5119/2	5119/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	10106
654	654	654	654a	2560	2560	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	10107
654	654	654	654a	5121/2	5121/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16			1/16	1	10108
654	654	654	654a	10243/4	10243/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16			1/16	1	10109
654	654	654	654a	2561	2561	0.25	1/4	1/4	Chord	2/2	1	1	1/16			1/16	1	10110
654	654	654	654a	10245/4	10245/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16			1/16	1	10111
654	654	654	654a	5123/2	5123/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16			1/16	1	10112
654	654	654	654a	10247/4	10247/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	10113
654	654	654	654a	2562	2562	0.0	1/2	1/2	Spanner	2/2	1	1	0																193
654	654	654	654a	2562	2562	0.25	1/2	1/2	Chord	2/2	1	1	1/16			1/16	1	10114											193
654	654	654	654a	10249/4	10249/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16			1/16	1	10115											193
654	654	654	654a	5125/2	5125/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16			1/16	1	10116											193
654	654	654	654a	10251/4	10251/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16			1/16	1	10117											193
654	654	654	654a	2563	2563	0.25	3/4	3/4	Chord	2/2	1	1	1/16			1/16	1	10118											193
654	654	654	654a	10253/4	10253/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16			1/16	1	10119											193
654	654	654	654a	5127/2	5127/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16			1/16	1	10120											193
654	654	654	654a	10255/4	10255/4	0.0	15/16	15/16	Spanner	2/2	1	1	0
654	654	654	654a	10255/4	10255/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	10121
654	654	654	654a	2560	2560	0.0	0	0	Dynamic	2/2	2	1	0						f
654	654	654	654a	2560	2560	1.5	0	0	Chord	2/2	2	1	3/8			1/4	3/2	10122
654	654	654	654a	5123/2	5123/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	10123
654	654	654	654a	2562	2562	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font size=""8.185""/><i>più</i><font size=""8.185""/> f"
654	654	654	654a	2562	2562	0.0	1/2	1/2	Spanner	2/2	2	1	0																194
654	654	654	654a	2562	2562	1.0	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	10124											194
654	654	654	654a	2563	2563	1.0	3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	10125											194
655	655	655	655a	2564	2564	0.0	0	0	Dynamic	2/2	1	1	0						ff
655	655	655	655a	2564	2564	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	10126
655	655	655	655a	2565	2565	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	10127
655	655	655	655a	2566	2566	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	10128
655	655	655	655a	2567	2567	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	10129
655	655	655	655a	5135/2	5135/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	10130
655	655	655	655a	2564	2564	0.0	0	0	Spanner	2/2	2	1	0
655	655	655	655a	2564	2564	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	10131
656	656	656	656a	2568	2568	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	10132									663
656	656	656	656a	2569	2569	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	10133									663
656	656	656	656a	5139/2	5139/2	0.0	3/8	3/8	Spanner	2/2	1	1	0																195
656	656	656	656a	5139/2	5139/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	10134											195
656	656	656	656a	2570	2570	1.75	1/2	1/2	Chord	2/2	1	1	7/16			1/4	7/4	10135									664		195
656	656	656	656a	10287/4	10287/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	10136											195
656	656	656	656a	2568	2568	2.0	0	0	Chord	2/2	1	2	1/2			1/2	1	10137											195
656	656	656	656a	2568	2568	0.0	0	0	Dynamic	2/2	2	1	0						pp
656	656	656	656a	2568	2568	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	10138
656	656	656	656a	2570	2570	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font size=""8.185""/><i>cresc.</i>"
656	656	656	656a	2570	2570	0.0	1/2	1/2	Spanner	2/2	2	1	0																196
656	656	656	656a	2570	2570	1.75	1/2	1/2	Chord	2/2	2	1	7/16			1/4	7/4	10139											196
656	656	656	656a	10287/4	10287/4	0.0	15/16	15/16	Spanner	2/2	2	1	0
656	656	656	656a	10287/4	10287/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16			1/16	1	10140
657	657	657	657a	2572	2572	0.0	0	0	Dynamic	2/2	1	1	0						f
657	657	657	657a	2572	2572	0.0	0	0	Spanner	2/2	1	1	0
657	657	657	657a	2572	2572	0.0	0	0	Spanner	2/2	1	1	0																	48
657	657	657	657a	2572	2572	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	10141												48
657	657	657	657a	2573	2573	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	10142												48
657	657	657	657a	2574	2574	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	10143												48
657	657	657	657a	5151/2	5151/2	0.0	7/8	7/8	Spanner	2/2	1	1	0
657	657	657	657a	5151/2	5151/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	10144
657	657	657	657a	2572	2572	4.0	0	0	Chord	2/2	2	1	1			1	1	10145
658	658	658	658a	2576	2576	0.0	0	0	Dynamic	2/2	1	1	0						p
658	658	658	658a	2576	2576	1.5	0	0	Chord	2/2	1	1	3/8			1/4	3/2	10146									665
