mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
729	729	2860	2860	1.0	0	0	2/2	1	1	1/4			1/4	1		-5	49	Db3	3	10612
729	729	2860	2860	1.0	0	0	2/2	1	1	1/4			1/4	1		-1	53	F3	3	10612
729	729	5721/2	5721/2	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		-1	41	F2	2	10616
729	729	2861	2861	0.5	1/4	1/4	2/2	2	1	1/8			1/8	1		-4	44	Ab2	2	10617
729	729	5723/2	5723/2	0.5	3/8	3/8	2/2	2	1	1/8			1/8	1		-5	49	Db3	3	10618
729	729	2862	2862	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1		-1	53	F3	3	10619
729	729	5725/2	5725/2	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		-4	56	Ab3	3	10620
729	729	2863	2863	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-5	61	Db4	4	10613
729	729	5727/2	5727/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10614
730	730	2864	2864	1.0	0	0	2/2	1	1	1/4			1/4	1		-4	68	Ab4	4	10621
730	730	2866	2866	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		-4	68	Ab4	4	10622
731	731	2868	2868	1.0	0	0	2/2	1	1	1/4			1/4	1		1	67	G4	4	10623
731	731	2869	2869	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10624
731	731	2870	2870	1.5	1/2	1/2	2/2	1	1	3/8			1/4	3/2		-1	65	F4	4	10625
731	731	5743/2	5743/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		5	59	B3	3	10626
732	732	2872	2872	1.0	0	0	2/2	2	1	1/4			1/4	1		0	48	C3	3	10631
732	732	2872	2872	1.0	0	0	2/2	2	1	1/4			1/4	1		0	60	C4	4	10631
732	732	5747/2	5747/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		0	60	C4	4	10627
732	732	2874	2874	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-5	61	Db4	4	10628
732	732	2875	2875	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		0	60	C4	4	10629
732	732	5751/2	5751/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		0	60	C4	4	10630
733	733	2876	2876	1.0	0	0	2/2	1	1	1/4			1/4	1		1	67	G4	4	10632
733	733	2877	2877	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10633
733	733	2878	2878	0.0	1/2	1/2	2/2	1	1	0	grace16		1/16	1		4	64	E4	4	10634
733	733	2878	2878	0.0	1/2	1/2	2/2	1	1	0	grace16		1/16	1		-1	65	F4	4	10635
733	733	2878	2878	0.0	1/2	1/2	2/2	1	1	0	grace16		1/16	1		-4	68	Ab4	4	10636
733	733	2878	2878	0.0	1/2	1/2	2/2	2	1	0	grace16		1/16	1		4	52	E3	3	10638
733	733	2878	2878	0.0	1/2	1/2	2/2	2	1	0	grace16		1/16	1		-1	53	F3	3	10639
733	733	2878	2878	0.0	1/2	1/2	2/2	2	1	0	grace16		1/16	1		-4	56	Ab3	3	10640
733	733	2878	2878	2.0	1/2	1/2	2/2	2	1	1/2			1/2	1		-6	54	Gb3	3	10641
733	733	2878	2878	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		-6	66	Gb4	4	10637
734	734	2880	2880	0.6666666666666666	0	0	2/2	2	1	1/6			1/4	2/3		3	45	A2	2	10647
734	734	2880	2880	0.6666666666666666	0	0	2/2	1	1	1/6			1/4	2/3		3	57	A3	3	10642
734	734	8642/3	8642/3	0.6666666666666666	1/6	1/6	2/2	2	1	1/6			1/4	2/3		-2	46	Bb2	2	10648
734	734	8642/3	8642/3	0.6666666666666666	1/6	1/6	2/2	1	1	1/6			1/4	2/3		-2	58	Bb3	3	10643
734	734	8644/3	8644/3	0.6666666666666666	1/3	1/3	2/2	2	1	1/6			1/4	2/3		0	48	C3	3	10649
734	734	8644/3	8644/3	0.6666666666666666	1/3	1/3	2/2	1	1	1/6			1/4	2/3		0	60	C4	4	10644
734	734	2882	2882	1.5	1/2	1/2	2/2	2	1	3/8			1/4	3/2		-3	51	Eb3	3	10650
734	734	2882	2882	1.5	1/2	1/2	2/2	1	1	3/8			1/4	3/2		-3	63	Eb4	4	10645
734	734	5767/2	5767/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		-5	49	Db3	3	10651
734	734	5767/2	5767/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-5	61	Db4	4	10646
735	735	2884	2884	1.5	0	0	2/2	2	1	3/8			1/4	3/2		4	40	E2	2	10653
735	735	2884	2884	1.5	0	0	2/2	2	1	3/8			1/4	3/2		4	52	E3	3	10653
735	735	5771/2	5771/2	0.5	3/8	3/8	2/2	2	1	1/8			1/8	1		-1	41	F2	2	10654
735	735	5771/2	5771/2	0.5	3/8	3/8	2/2	2	1	1/8			1/8	1		-1	53	F3	3	10654
735	735	2886	2886	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		1	43	G2	2	10655
735	735	2886	2886	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		1	55	G3	3	10655
735	735	2886	2886	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		1	67	G4	4	10652
736	736	2888	2888	1.0	0	0	2/2	2	1	1/4			1/4	1		0	48	C3	3	10660
736	736	2888	2888	1.0	0	0	2/2	2	1	1/4			1/4	1		4	52	E3	3	10660
736	736	2888	2888	1.0	0	0	2/2	2	1	1/4			1/4	1		-2	58	Bb3	3	10660
736	736	2888	2888	2.0	0	0	2/2	1	1	1/2			1/2	1	1	0	72	C5	5	10656
736	736	2890	2890	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1	-1	0	72	C5	5	10657
736	736	5781/2	5781/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		1	67	G4	4	10658
736	736	2891	2891	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		1	67	G4	4	10659
737	737	2892	2892	1.0	0	0	2/2	1	1	1/4			1/4	1		3	69	A4	4	10661
737	737	2893	2893	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-1	41	F2	2	10664
737	737	2893	2893	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		0	48	C3	3	10664
737	737	2893	2893	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-3	51	Eb3	3	10664
737	737	2894	2894	1.5	1/2	1/2	2/2	1	1	3/8			1/4	3/2		3	69	A4	4	10662
737	737	5791/2	5791/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		3	69	A4	4	10663
738	738	2896	2896	1.5	0	0	2/2	1	1	3/8			1/4	3/2		0	72	C5	5	10665
738	738	5795/2	5795/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		-3	63	Eb4	4	10666
738	738	2898	2898	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-6	66	Gb4	4	10667
738	738	2899	2899	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10668
738	738	5799/2	5799/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-3	63	Eb4	4	10669
739	739	2900	2900	1.0	0	0	2/2	2	1	1/4			1/4	1		-6	42	Gb2	2	10677
739	739	2900	2900	1.0	0	0	2/2	1	1	1/4			1/4	1		-5	61	Db4	4	10670
739	739	5801/2	5801/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-6	54	Gb3	3	10674
739	739	5801/2	5801/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10674
739	739	2901	2901	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-2	46	Bb2	2	10678
739	739	5803/2	5803/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-6	54	Gb3	3	10675
739	739	5803/2	5803/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10675
739	739	2902	2902	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		-5	49	Db3	3	10679
739	739	5805/2	5805/2	1.5	5/8	5/8	2/2	1	2	3/8			1/4	3/2		-2	58	Bb3	3	10676
739	739	5805/2	5805/2	1.5	5/8	5/8	2/2	1	2	3/8			1/4	3/2		-8	64	Fb4	4	10676
739	739	5805/2	5805/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		-6	66	Gb4	4	10671
739	739	2903	2903	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		-6	54	Gb3	3	10680
739	739	2903	2903	0.75	3/4	3/4	2/2	1	1	3/16			1/8	3/2		-2	70	Bb4	4	10672
739	739	11615/4	11615/4	0.25	15/16	15/16	2/2	1	1	1/16			1/16	1		-6	66	Gb4	4	10673
740	740	2904	2904	4.0	0	0	2/2	2	1	1			1	1		-6	42	Gb2	2	10687
740	740	2904	2904	4.0	0	0	2/2	1	2	1			1	1		-7	59	Cb4	4	10686
740	740	2904	2904	4.0	0	0	2/2	1	2	1			1	1		-3	63	Eb4	4	10686
740	740	2904	2904	1.5	0	0	2/2	1	1	3/8			1/4	3/2		-7	71	Cb5	5	10681
740	740	5811/2	5811/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	10682
740	740	2906	2906	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-4	68	Ab4	4	10683
740	740	2907	2907	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-6	66	Gb4	4	10684
740	740	5815/2	5815/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10685
741	741	2908	2908	1.0	0	0	2/2	2	1	1/4			1/4	1		1	43	G2	2	10695
741	741	2908	2908	2.0	0	0	2/2	1	1	1/2			1/2	1		-3	63	Eb4	4	10688
741	741	5817/2	5817/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10691
741	741	5817/2	5817/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-5	61	Db4	4	10691
741	741	2909	2909	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-2	46	Bb2	2	10696
741	741	5819/2	5819/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10692
741	741	5819/2	5819/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-5	61	Db4	4	10692
741	741	2910	2910	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		-3	51	Eb3	3	10697
741	741	5821/2	5821/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10693
741	741	5821/2	5821/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-5	61	Db4	4	10693
741	741	2911	2911	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		1	55	G3	3	10698
741	741	2911	2911	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-3	63	Eb4	4	10689
741	741	5823/2	5823/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-2	58	Bb3	3	10694
741	741	5823/2	5823/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-5	61	Db4	4	10694
741	741	5823/2	5823/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-3	63	Eb4	4	10690
742	742	2912	2912	2.0	0	0	2/2	2	1	1/2			1/2	1		8	56	G#3	3	10706
742	742	2912	2912	2.0	0	0	2/2	1	2	1/2			1/2	1		5	59	B3	3	10704
742	742	2912	2912	1.0	0	0	2/2	1	1	1/4			1/4	1		4	64	E4	4	10699
742	742	2913	2913	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		8	68	G#4	4	10700
742	742	2914	2914	2.0	1/2	1/2	2/2	2	1	1/2			1/2	1		4	52	E3	3	10707
742	742	2914	2914	2.0	1/2	1/2	2/2	2	1	1/2			1/2	1		8	56	G#3	3	10707
742	742	2914	2914	2.0	1/2	1/2	2/2	1	2	1/2			1/2	1		2	62	D4	4	10705
742	742	2914	2914	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		5	71	B4	4	10701
742	742	2915	2915	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		8	68	G#4	4	10702
742	742	5831/2	5831/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		4	64	E4	4	10703
743	743	2916	2916	1.0	0	0	2/2	2	1	1/4			1/4	1		3	45	A2	2	10713
743	743	2916	2916	2.0	0	0	2/2	1	1	1/2			1/2	1		0	72	C5	5	10708
743	743	5833/2	5833/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10709
743	743	5833/2	5833/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		4	64	E4	4	10709
743	743	2917	2917	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		0	48	C3	3	10714
743	743	5835/2	5835/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10710
743	743	5835/2	5835/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		4	64	E4	4	10710
743	743	2918	2918	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		4	52	E3	3	10715
743	743	5837/2	5837/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10711
743	743	5837/2	5837/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		4	64	E4	4	10711
743	743	5837/2	5837/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		3	69	A4	4	10711
743	743	2919	2919	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		3	57	A3	3	10716
743	743	5839/2	5839/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		4	64	E4	4	10712
743	743	5839/2	5839/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		3	69	A4	4	10712
743	743	5839/2	5839/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1	1	0	72	C5	5	10712
744	744	2920	2920	1.0	0	0	2/2	2	1	1/4			1/4	1		0	60	C4	4	10725
744	744	2920	2920	0.5	0	0	2/2	1	2	1/8			1/8	1		-1	65	F4	4	10720
744	744	2920	2920	0.5	0	0	2/2	1	2	1/8			1/8	1		-4	68	Ab4	4	10720
744	744	2920	2920	0.5	0	0	2/2	1	2	1/8			1/8	1	-1	0	72	C5	5	10720
744	744	5841/2	5841/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-1	65	F4	4	10721
744	744	5841/2	5841/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-4	68	Ab4	4	10721
744	744	5841/2	5841/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		0	72	C5	5	10721
744	744	2921	2921	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-4	56	Ab3	3	10726
744	744	5843/2	5843/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10722
744	744	5843/2	5843/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-1	65	F4	4	10722
744	744	5843/2	5843/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-4	68	Ab4	4	10722
744	744	2922	2922	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		-1	53	F3	3	10727
744	744	2922	2922	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		0	72	C5	5	10717
744	744	5845/2	5845/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10723
744	744	5845/2	5845/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-1	65	F4	4	10723
744	744	5845/2	5845/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-4	68	Ab4	4	10723
744	744	2923	2923	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		0	48	C3	3	10728
744	744	2923	2923	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		0	72	C5	5	10718
744	744	5847/2	5847/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		0	60	C4	4	10724
744	744	5847/2	5847/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-1	65	F4	4	10724
744	744	5847/2	5847/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-4	68	Ab4	4	10724
744	744	5847/2	5847/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		0	72	C5	5	10719
745	745	2924	2924	4.0	0	0	2/2	2	1	1			1	1		-4	44	Ab2	2	10736
745	745	2924	2924	4.0	0	0	2/2	2	1	1			1	1		-4	56	Ab3	3	10736
745	745	2924	2924	4.0	0	0	2/2	1	2	1			1	1		-5	61	Db4	4	10735
745	745	2924	2924	4.0	0	0	2/2	1	2	1			1	1		-1	65	F4	4	10735
745	745	2924	2924	1.0	0	0	2/2	1	1	1/4			1/4	1		-5	73	Db5	5	10729
745	745	2925	2925	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		-5	73	Db5	5	10730
745	745	5851/2	5851/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		0	72	C5	5	10731
745	745	2926	2926	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	10732
745	745	2927	2927	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-4	68	Ab4	4	10733
745	745	5855/2	5855/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		1	67	G4	4	10734
746	746	2928	2928	1.0	0	0	2/2	2	1	1/4			1/4	1		3	45	A2	2	10744
746	746	2928	2928	1.0	0	0	2/2	2	1	1/4			1/4	1		3	57	A3	3	10744
746	746	2928	2928	2.0	0	0	2/2	1	1	1/2			1/2	1		-1	65	F4	4	10737
746	746	5857/2	5857/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10740
746	746	5857/2	5857/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-3	63	Eb4	4	10740
746	746	2929	2929	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		0	48	C3	3	10745
746	746	5859/2	5859/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10741
746	746	5859/2	5859/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-3	63	Eb4	4	10741
746	746	2930	2930	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		-1	53	F3	3	10746
746	746	5861/2	5861/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		0	60	C4	4	10742
746	746	5861/2	5861/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-3	63	Eb4	4	10742
746	746	2931	2931	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		3	57	A3	3	10747
746	746	2931	2931	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10738
746	746	5863/2	5863/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		0	60	C4	4	10743
746	746	5863/2	5863/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-3	63	Eb4	4	10743
746	746	5863/2	5863/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10739
747	747	2932	2932	2.0	0	0	2/2	2	1	1/2			1/2	1		10	58	A#3	3	10755
747	747	2932	2932	2.0	0	0	2/2	1	2	1/2			1/2	1		7	61	C#4	4	10753
747	747	2932	2932	1.0	0	0	2/2	1	1	1/4			1/4	1		6	66	F#4	4	10748
747	747	2933	2933	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		10	70	A#4	4	10749
747	747	2934	2934	2.0	1/2	1/2	2/2	2	1	1/2			1/2	1		6	54	F#3	3	10756
747	747	2934	2934	2.0	1/2	1/2	2/2	2	1	1/2			1/2	1		10	58	A#3	3	10756
747	747	2934	2934	2.0	1/2	1/2	2/2	1	2	1/2			1/2	1		4	64	E4	4	10754
747	747	2934	2934	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		7	73	C#5	5	10750
747	747	2935	2935	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		10	70	A#4	4	10751
747	747	5871/2	5871/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		6	66	F#4	4	10752
748	748	2936	2936	1.0	0	0	2/2	2	1	1/4			1/4	1		5	35	B1	1	10763
748	748	2936	2936	3.0	0	0	2/2	1	1	3/4			1/2	3/2		2	74	D5	5	10757
748	748	5873/2	5873/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		2	62	D4	4	10759
748	748	5873/2	5873/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		6	66	F#4	4	10759
748	748	2937	2937	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		2	38	D2	2	10764
748	748	5875/2	5875/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		2	62	D4	4	10760
748	748	5875/2	5875/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		6	66	F#4	4	10760
748	748	2938	2938	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		6	42	F#2	2	10765
748	748	5877/2	5877/2	0.5	5/8	5/8	2/2	1	2	1/8			1/8	1		2	62	D4	4	10761
748	748	5877/2	5877/2	0.5	5/8	5/8	2/2	1	2	1/8			1/8	1		6	66	F#4	4	10761
748	748	2939	2939	1.0	3/4	3/4	2/2	2	1	1/4			1/4	1		5	47	B2	2	10766
748	748	2939	2939	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		2	62	D4	4	10758
748	748	5879/2	5879/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		5	59	B3	3	10762
748	748	5879/2	5879/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		6	66	F#4	4	10762
749	749	2940	2940	1.0	0	0	2/2	2	1	1/4			1/4	1		2	50	D3	3	10773
749	749	2940	2940	0.5	0	0	2/2	1	2	1/8			1/8	1		-2	58	Bb3	3	10768
749	749	2940	2940	0.5	0	0	2/2	1	2	1/8			1/8	1		-5	61	Db4	4	10768
749	749	2940	2940	0.5	0	0	2/2	1	2	1/8			1/8	1		1	67	G4	4	10768
749	749	5881/2	5881/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10769
749	749	5881/2	5881/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-5	61	Db4	4	10769
749	749	5881/2	5881/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		1	67	G4	4	10769
749	749	2941	2941	1.0	1/4	1/4	2/2	2	1	1/4			1/4	1		-2	46	Bb2	2	10774
749	749	5883/2	5883/2	0.5	3/8	3/8	2/2	1	2	1/8			1/8	1		-2	58	Bb3	3	10770
749	749	5883/2	5883/2	0.5	3/8	3/8	2/2	1	2	1/8			1/8	1		-5	61	Db4	4	10770
749	749	5883/2	5883/2	0.5	3/8	3/8	2/2	1	2	1/8			1/8	1		1	67	G4	4	10770
749	749	2942	2942	1.0	1/2	1/2	2/2	2	1	1/4			1/4	1		1	43	G2	2	10775
749	749	2942	2942	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		-2	70	Bb4	4	10767
749	749	5885/2	5885/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10771
749	749	5885/2	5885/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-5	61	Db4	4	10771
749	749	2943	2943	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		2	38	D2	2	10776
749	749	5887/2	5887/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		-2	34	Bb1	1	10777
749	749	5887/2	5887/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-2	58	Bb3	3	10772
749	749	5887/2	5887/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-5	61	Db4	4	10772
750	750	2944	2944	2.0	0	0	2/2	2	1	1/2			1/2	1	1	1	31	G1	1	10784
750	750	2944	2944	2.0	0	0	2/2	2	1	1/2			1/2	1	1	1	43	G2	2	10784
750	750	2944	2944	2.0	0	0	2/2	1	1	1/2			1/2	1		-2	70	Bb4	4	10778
750	750	5889/2	5889/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10780
750	750	5889/2	5889/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-3	63	Eb4	4	10780
750	750	5891/2	5891/2	0.5	3/8	3/8	2/2	1	2	1/8			1/8	1		-2	58	Bb3	3	10781
750	750	5891/2	5891/2	0.5	3/8	3/8	2/2	1	2	1/8			1/8	1		-3	63	Eb4	4	10781
750	750	2946	2946	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	1	31	G1	1	10785
750	750	2946	2946	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	1	43	G2	2	10785
750	750	2946	2946	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		-3	63	Eb4	4	10779
750	750	5893/2	5893/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		1	55	G3	3	10782
750	750	5893/2	5893/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10782
750	750	5895/2	5895/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		1	55	G3	3	10783
750	750	5895/2	5895/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1		-2	58	Bb3	3	10783
751	751	2948	2948	2.0	0	0	2/2	2	1	1/2			1/2	1	1	-1	41	F2	2	10793
751	751	2948	2948	2.0	0	0	2/2	2	1	1/2			1/2	1	1	-1	53	F3	3	10793
751	751	2948	2948	1.5	0	0	2/2	1	1	3/8			1/4	3/2		2	62	D4	4	10786
751	751	5897/2	5897/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-4	56	Ab3	3	10789
751	751	5897/2	5897/2	1.0	1/8	1/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10789
751	751	5899/2	5899/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-4	56	Ab3	3	10790
751	751	5899/2	5899/2	1.0	3/8	3/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10790
751	751	5899/2	5899/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	10787
751	751	2950	2950	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	-1	41	F2	2	10794
751	751	2950	2950	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1	-1	-1	53	F3	3	10794
751	751	2950	2950	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1		-4	68	Ab4	4	10788
751	751	5901/2	5901/2	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		-3	39	Eb2	2	10795
751	751	5901/2	5901/2	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		-3	51	Eb3	3	10795
751	751	5901/2	5901/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-4	56	Ab3	3	10791
751	751	5901/2	5901/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-2	58	Bb3	3	10791
751	751	5901/2	5901/2	1.0	5/8	5/8	2/2	1	2	1/4			1/4	1		-3	63	Eb4	4	10791
751	751	2951	2951	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		2	38	D2	2	10796
751	751	2951	2951	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		2	50	D3	3	10796
751	751	5903/2	5903/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		0	36	C2	2	10797
751	751	5903/2	5903/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		0	48	C3	3	10797
751	751	5903/2	5903/2	0.5	7/8	7/8	2/2	1	2	1/8			1/8	1	1	-4	56	Ab3	3	10792
